i,j,oi,oj,new_poly_i,new_poly_j,nfp,convex_status,vertical_direction,bounds,nfp_parts
0,10,0,0,"[[0.0, 0.0], [350.0, 0.0], [0.0, 340.0], [0.0, 0.0]]","[[10.0, 0.0], [260.0, 90.0], [0.0, 150.0], [10.0, 0.0]]","[[0.0, 0.0], [350.0, 0.0], [340.0, 150.0], [-10.0, 490.0], [-260.0, 400.0], [-260.0, 60.0]]","[1, 1, 1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []], [[], []], [[], []]]","[-260.0, 0.0, 350.0, 490.0]","[[[0.0, 0.0], [350.0, 0.0], [340.0, 150.0], [-10.0, 490.0], [-260.0, 400.0], [-260.0, 60.0]]]"
0,11,0,0,"[[0.0, 0.0], [350.0, 0.0], [0.0, 340.0], [0.0, 0.0]]","[[0.0, 30.0], [190.0, 0.0], [280.0, 50.0], [270.0, 200.0], [240.0, 430.0], [0.0, 30.0]]","[[0.0, 0.0], [350.0, 0.0], [590.0, 400.0], [240.0, 740.0], [50.0, 770.0], [-40.0, 720.0], [-40.0, 380.0], [-30.0, 230.0]]","[1, 1, 1, 1, 1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []]]","[-40.0, 0.0, 590.0, 770.0]","[[[0.0, 0.0], [350.0, 0.0], [590.0, 400.0], [240.0, 740.0], [50.0, 770.0], [-40.0, 720.0], [-40.0, 380.0], [-30.0, 230.0]]]"
0,12,0,0,"[[0.0, 0.0], [350.0, 0.0], [0.0, 340.0], [0.0, 0.0]]","[[200.0, 0.0], [440.0, 400.0], [0.0, 400.0], [200.0, 0.0]]","[[0.0, 0.0], [790.0, 0.0], [590.0, 400.0], [240.0, 740.0], [0.0, 340.0]]","[1, 1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []], [[], []]]","[0.0, 0.0, 790.0, 740.0]","[[[0.0, 0.0], [790.0, 0.0], [590.0, 400.0], [240.0, 740.0], [0.0, 340.0]]]"
0,13,0,0,"[[0.0, 0.0], [350.0, 0.0], [0.0, 340.0], [0.0, 0.0]]","[[30.0, 60.0], [290.0, 0.0], [360.0, 20.0], [0.0, 290.0], [30.0, 60.0]]","[[0.0, 0.0], [350.0, 0.0], [320.0, 230.0], [-30.0, 570.0], [-290.0, 630.0], [-360.0, 610.0], [-360.0, 270.0]]","[1, 1, 1, 1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []]]","[-360.0, 0.0, 350.0, 630.0]","[[[0.0, 0.0], [350.0, 0.0], [320.0, 230.0], [-30.0, 570.0], [-290.0, 630.0], [-360.0, 610.0], [-360.0, 270.0]]]"
0,14,0,0,"[[0.0, 0.0], [350.0, 0.0], [0.0, 340.0], [0.0, 0.0]]","[[0.0, 270.0], [360.0, 0.0], [560.0, 270.0], [0.0, 270.0]]","[[350.0, 0.0], [0.0, 340.0], [-360.0, 610.0], [-560.0, 340.0], [-560.0, 0.0]]","[1, 1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []], [[], []]]","[-910.0, 0.0, 0.0, 610.0]","[[[0.0, 0.0], [-350.0, 340.0], [-710.0, 610.0], [-910.0, 340.0], [-910.0, 0.0]]]"
0,15,0,0,"[[0.0, 0.0], [350.0, 0.0], [0.0, 340.0], [0.0, 0.0]]","[[0.0, 0.0], [200.0, 50.0], [200.0, 270.0], [0.0, 0.0]]","[[0.0, 0.0], [350.0, 0.0], [550.0, 270.0], [200.0, 610.0], [0.0, 560.0]]","[1, 1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []], [[], []]]","[0.0, 0.0, 550.0, 610.0]","[[[0.0, 0.0], [350.0, 0.0], [550.0, 270.0], [200.0, 610.0], [0.0, 560.0]]]"
1,0,0,0,"[[0.0, 0.0], [330.0, 0.0], [180.0, 150.0], [0.0, 0.0]]","[[0.0, 0.0], [350.0, 0.0], [0.0, 340.0], [0.0, 0.0]]","[[0.0, 0.0], [330.0, 0.0], [330.0, 340.0], [180.0, 490.0], [-170.0, 490.0], [-350.0, 340.0]]","[1, 1, 1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []], [[], []], [[], []]]","[-350.0, 0.0, 330.0, 490.0]","[[[0.0, 0.0], [330.0, 0.0], [330.0, 340.0], [180.0, 490.0], [-170.0, 490.0], [-350.0, 340.0]]]"
1,1,0,0,"[[0.0, 0.0], [330.0, 0.0], [180.0, 150.0], [0.0, 0.0]]","[[0.0, 0.0], [330.0, 0.0], [180.0, 150.0], [0.0, 0.0]]","[[0.0, 0.0], [330.0, 0.0], [510.0, 150.0], [360.0, 300.0], [30.0, 300.0], [-150.0, 150.0]]","[1, 1, 1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []], [[], []], [[], []]]","[-150.0, 0.0, 510.0, 300.0]","[[[0.0, 0.0], [330.0, 0.0], [510.0, 150.0], [360.0, 300.0], [30.0, 300.0], [-150.0, 150.0]]]"
1,2,0,0,"[[0.0, 0.0], [330.0, 0.0], [180.0, 150.0], [0.0, 0.0]]","[[0.0, 0.0], [320.0, 0.0], [320.0, 410.0], [140.0, 330.0], [0.0, 0.0]]","[[0.0, 0.0], [330.0, 0.0], [510.0, 80.0], [650.0, 410.0], [500.0, 560.0], [180.0, 560.0], [0.0, 410.0]]","[1, 1, 1, 1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []]]","[0.0, 0.0, 650.0, 560.0]","[[[0.0, 0.0], [330.0, 0.0], [510.0, 80.0], [650.0, 410.0], [500.0, 560.0], [180.0, 560.0], [0.0, 410.0]]]"
1,3,0,0,"[[0.0, 0.0], [330.0, 0.0], [180.0, 150.0], [0.0, 0.0]]","[[350.0, 0.0], [530.0, 150.0], [510.0, 380.0], [480.0, 620.0], [390.0, 570.0], [0.0, 340.0], [350.0, 0.0]]","[[0.0, 0.0], [330.0, 0.0], [420.0, 50.0], [810.0, 280.0], [660.0, 430.0], [310.0, 770.0], [-50.0, 470.0], [-30.0, 240.0]]","[1, 1, 1, 1, 1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []]]","[-50.0, 0.0, 810.0, 770.0]","[[[0.0, 0.0], [330.0, 0.0], [420.0, 50.0], [810.0, 280.0], [660.0, 430.0], [310.0, 770.0], [-50.0, 470.0], [-30.0, 240.0]]]"
1,4,0,0,"[[0.0, 0.0], [330.0, 0.0], [180.0, 150.0], [0.0, 0.0]]","[[20.0, 150.0], [170.0, 0.0], [310.0, 330.0], [250.0, 340.0], [0.0, 380.0], [20.0, 150.0]]","[[0.0, 0.0], [330.0, 0.0], [310.0, 230.0], [10.0, 530.0], [-170.0, 380.0], [-310.0, 50.0], [-250.0, 40.0]]","[1, 1, 1, 1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []]]","[-310.0, 0.0, 330.0, 530.0]","[[[0.0, 0.0], [330.0, 0.0], [310.0, 230.0], [10.0, 530.0], [-170.0, 380.0], [-310.0, 50.0], [-250.0, 40.0]]]"
1,5,0,0,"[[0.0, 0.0], [330.0, 0.0], [180.0, 150.0], [0.0, 0.0]]","[[0.0, 0.0], [390.0, 230.0], [200.0, 260.0], [0.0, 660.0], [0.0, 0.0]]","[[0.0, 0.0], [330.0, 0.0], [330.0, 660.0], [180.0, 810.0], [-210.0, 580.0], [-390.0, 430.0], [-200.0, 400.0]]","[1, 1, 1, 1, 1, 1, 0]","[[[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[30.00000000000001, 190.0], [400.0, 199.99999999999997]]]","[-390.0, 0.0, 330.0, 810.0]","[[[-210.0, 580.0], [-390.0, 430.0], [-200.0, 400.0]], [[-200.0, 400.0], [0.0, 0.0], [330.0, 0.0], [330.0, 660.0], [180.0, 810.0], [-210.0, 580.0]]]"
1,6,0,0,"[[0.0, 0.0], [330.0, 0.0], [180.0, 150.0], [0.0, 0.0]]","[[30.0, 40.0], [280.0, 0.0], [300.0, 180.0], [320.0, 390.0], [250.0, 370.0], [0.0, 280.0], [30.0, 40.0]]","[[0.0, 0.0], [330.0, 0.0], [400.0, 20.0], [650.0, 110.0], [620.0, 350.0], [470.0, 500.0], [220.0, 540.0], [40.0, 390.0], [20.0, 210.0]]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []]]","[0.0, 0.0, 650.0, 540.0]","[[[0.0, 0.0], [330.0, 0.0], [400.0, 20.0], [650.0, 110.0], [620.0, 350.0], [470.0, 500.0], [220.0, 540.0], [40.0, 390.0], [20.0, 210.0]]]"
1,7,0,0,"[[0.0, 0.0], [330.0, 0.0], [180.0, 150.0], [0.0, 0.0]]","[[0.0, 10.0], [60.0, 0.0], [240.0, 80.0], [20.0, 190.0], [0.0, 10.0]]","[[0.0, 0.0], [330.0, 0.0], [350.0, 180.0], [200.0, 330.0], [140.0, 340.0], [-40.0, 260.0], [-220.0, 110.0]]","[1, 1, 1, 1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []]]","[-220.0, 0.0, 350.0, 340.0]","[[[0.0, 0.0], [330.0, 0.0], [350.0, 180.0], [200.0, 330.0], [140.0, 340.0], [-40.0, 260.0], [-220.0, 110.0]]]"
1,8,0,0,"[[0.0, 0.0], [330.0, 0.0], [180.0, 150.0], [0.0, 0.0]]","[[0.0, 110.0], [220.0, 0.0], [20.0, 320.0], [0.0, 110.0]]","[[0.0, 0.0], [330.0, 0.0], [350.0, 210.0], [200.0, 360.0], [-20.0, 470.0], [-200.0, 320.0]]","[1, 1, 1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []], [[], []], [[], []]]","[-200.0, 0.0, 350.0, 470.0]","[[[0.0, 0.0], [330.0, 0.0], [350.0, 210.0], [200.0, 360.0], [-20.0, 470.0], [-200.0, 320.0]]]"
1,9,0,0,"[[0.0, 0.0], [330.0, 0.0], [180.0, 150.0], [0.0, 0.0]]","[[0.0, 320.0], [200.0, 0.0], [200.0, 370.0], [0.0, 320.0]]","[[0.0, 0.0], [330.0, 0.0], [530.0, 50.0], [330.0, 370.0], [180.0, 520.0], [0.0, 370.0]]","[1, 1, 1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []], [[], []], [[], []]]","[0.0, 0.0, 530.0, 520.0]","[[[0.0, 0.0], [330.0, 0.0], [530.0, 50.0], [330.0, 370.0], [180.0, 520.0], [0.0, 370.0]]]"
1,10,0,0,"[[0.0, 0.0], [330.0, 0.0], [180.0, 150.0], [0.0, 0.0]]","[[10.0, 0.0], [260.0, 90.0], [0.0, 150.0], [10.0, 0.0]]","[[0.0, 0.0], [330.0, 0.0], [320.0, 150.0], [170.0, 300.0], [-80.0, 210.0], [-260.0, 60.0]]","[1, 1, 1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []], [[], []], [[], []]]","[-260.0, 0.0, 330.0, 300.0]","[[[0.0, 0.0], [330.0, 0.0], [320.0, 150.0], [170.0, 300.0], [-80.0, 210.0], [-260.0, 60.0]]]"
1,11,0,0,"[[0.0, 0.0], [330.0, 0.0], [180.0, 150.0], [0.0, 0.0]]","[[0.0, 30.0], [190.0, 0.0], [280.0, 50.0], [270.0, 200.0], [240.0, 430.0], [0.0, 30.0]]","[[0.0, 0.0], [330.0, 0.0], [570.0, 400.0], [420.0, 550.0], [230.0, 580.0], [140.0, 530.0], [-40.0, 380.0], [-30.0, 230.0]]","[1, 1, 1, 1, 1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []]]","[-40.0, 0.0, 570.0, 580.0]","[[[0.0, 0.0], [330.0, 0.0], [570.0, 400.0], [420.0, 550.0], [230.0, 580.0], [140.0, 530.0], [-40.0, 380.0], [-30.0, 230.0]]]"
1,12,0,0,"[[0.0, 0.0], [330.0, 0.0], [180.0, 150.0], [0.0, 0.0]]","[[200.0, 0.0], [440.0, 400.0], [0.0, 400.0], [200.0, 0.0]]","[[0.0, 0.0], [770.0, 0.0], [570.0, 400.0], [420.0, 550.0], [240.0, 400.0]]","[1, 1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []], [[], []]]","[0.0, 0.0, 770.0, 550.0]","[[[0.0, 0.0], [770.0, 0.0], [570.0, 400.0], [420.0, 550.0], [240.0, 400.0]]]"
1,13,0,0,"[[0.0, 0.0], [330.0, 0.0], [180.0, 150.0], [0.0, 0.0]]","[[30.0, 60.0], [290.0, 0.0], [360.0, 20.0], [0.0, 290.0], [30.0, 60.0]]","[[0.0, 0.0], [330.0, 0.0], [300.0, 230.0], [150.0, 380.0], [-110.0, 440.0], [-180.0, 420.0], [-360.0, 270.0]]","[1, 1, 1, 1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []]]","[-360.0, 0.0, 330.0, 440.0]","[[[0.0, 0.0], [330.0, 0.0], [300.0, 230.0], [150.0, 380.0], [-110.0, 440.0], [-180.0, 420.0], [-360.0, 270.0]]]"
1,14,0,0,"[[0.0, 0.0], [330.0, 0.0], [180.0, 150.0], [0.0, 0.0]]","[[0.0, 270.0], [360.0, 0.0], [560.0, 270.0], [0.0, 270.0]]","[[330.0, 0.0], [180.0, 150.0], [-180.0, 420.0], [-360.0, 270.0], [-560.0, 0.0]]","[1, 1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []], [[], []]]","[-890.0, 0.0, 0.0, 420.0]","[[[0.0, 0.0], [-150.0, 150.0], [-510.0, 420.0], [-690.0, 270.0], [-890.0, 0.0]]]"
1,15,0,0,"[[0.0, 0.0], [330.0, 0.0], [180.0, 150.0], [0.0, 0.0]]","[[0.0, 0.0], [200.0, 50.0], [200.0, 270.0], [0.0, 0.0]]","[[0.0, 0.0], [330.0, 0.0], [530.0, 270.0], [380.0, 420.0], [180.0, 370.0], [0.0, 220.0]]","[1, 1, 1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []], [[], []], [[], []]]","[0.0, 0.0, 530.0, 420.0]","[[[0.0, 0.0], [330.0, 0.0], [530.0, 270.0], [380.0, 420.0], [180.0, 370.0], [0.0, 220.0]]]"
2,0,0,0,"[[0.0, 0.0], [320.0, 0.0], [320.0, 410.0], [140.0, 330.0], [0.0, 0.0]]","[[0.0, 0.0], [350.0, 0.0], [0.0, 340.0], [0.0, 0.0]]","[[0.0, 0.0], [320.0, 0.0], [320.0, 750.0], [-30.0, 750.0], [-210.0, 670.0], [-350.0, 340.0]]","[1, 1, 1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []], [[], []], [[], []]]","[-350.0, 0.0, 320.0, 750.0]","[[[0.0, 0.0], [320.0, 0.0], [320.0, 750.0], [-30.0, 750.0], [-210.0, 670.0], [-350.0, 340.0]]]"
2,1,0,0,"[[0.0, 0.0], [320.0, 0.0], [320.0, 410.0], [140.0, 330.0], [0.0, 0.0]]","[[0.0, 0.0], [330.0, 0.0], [180.0, 150.0], [0.0, 0.0]]","[[0.0, 0.0], [320.0, 0.0], [500.0, 150.0], [500.0, 560.0], [170.0, 560.0], [-10.0, 480.0], [-150.0, 150.0]]","[1, 1, 1, 1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []]]","[-150.0, 0.0, 500.0, 560.0]","[[[0.0, 0.0], [320.0, 0.0], [500.0, 150.0], [500.0, 560.0], [170.0, 560.0], [-10.0, 480.0], [-150.0, 150.0]]]"
2,2,0,0,"[[0.0, 0.0], [320.0, 0.0], [320.0, 410.0], [140.0, 330.0], [0.0, 0.0]]","[[0.0, 0.0], [320.0, 0.0], [320.0, 410.0], [140.0, 330.0], [0.0, 0.0]]","[[0.0, 0.0], [320.0, 0.0], [500.0, 80.0], [640.0, 410.0], [640.0, 820.0], [320.0, 820.0], [140.0, 740.0], [0.0, 410.0]]","[1, 1, 1, 1, 1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []]]","[0.0, 0.0, 640.0, 820.0]","[[[0.0, 0.0], [320.0, 0.0], [500.0, 80.0], [640.0, 410.0], [640.0, 820.0], [320.0, 820.0], [140.0, 740.0], [0.0, 410.0]]]"
2,3,0,0,"[[0.0, 0.0], [320.0, 0.0], [320.0, 410.0], [140.0, 330.0], [0.0, 0.0]]","[[350.0, 0.0], [530.0, 150.0], [510.0, 380.0], [480.0, 620.0], [390.0, 570.0], [0.0, 340.0], [350.0, 0.0]]","[[0.0, 0.0], [320.0, 0.0], [410.0, 50.0], [800.0, 280.0], [800.0, 690.0], [450.0, 1030.0], [270.0, 950.0], [90.0, 800.0], [-50.0, 470.0], [-30.0, 240.0]]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []]]","[-50.0, 0.0, 800.0, 1030.0]","[[[0.0, 0.0], [320.0, 0.0], [410.0, 50.0], [800.0, 280.0], [800.0, 690.0], [450.0, 1030.0], [270.0, 950.0], [90.0, 800.0], [-50.0, 470.0], [-30.0, 240.0]]]"
2,4,0,0,"[[0.0, 0.0], [320.0, 0.0], [320.0, 410.0], [140.0, 330.0], [0.0, 0.0]]","[[20.0, 150.0], [170.0, 0.0], [310.0, 330.0], [250.0, 340.0], [0.0, 380.0], [20.0, 150.0]]","[[0.0, 0.0], [320.0, 0.0], [320.0, 410.0], [300.0, 640.0], [150.0, 790.0], [-30.0, 710.0], [-310.0, 50.0], [-250.0, 40.0]]","[1, 1, 1, 1, 1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []]]","[-310.0, 0.0, 320.0, 790.0]","[[[0.0, 0.0], [320.0, 0.0], [320.0, 410.0], [300.0, 640.0], [150.0, 790.0], [-30.0, 710.0], [-310.0, 50.0], [-250.0, 40.0]]]"
2,5,0,0,"[[0.0, 0.0], [320.0, 0.0], [320.0, 410.0], [140.0, 330.0], [0.0, 0.0]]","[[0.0, 0.0], [390.0, 230.0], [200.0, 260.0], [0.0, 660.0], [0.0, 0.0]]","[[0.0, 0.0], [320.0, 0.0], [320.0, 1070.0], [140.0, 990.0], [-250.0, 760.0], [-390.0, 430.0], [-200.0, 400.0]]","[1, 1, 1, 1, 1, 1, 0]","[[[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[30.00000000000001, 190.0], [400.0, 199.99999999999997]]]","[-390.0, 0.0, 320.0, 1070.0]","[[[-250.0, 760.0], [-390.0, 430.0], [-200.0, 400.0]], [[-200.0, 400.0], [0.0, 0.0], [320.0, 0.0], [320.0, 1070.0], [140.0, 990.0], [-250.0, 760.0]]]"
2,6,0,0,"[[0.0, 0.0], [320.0, 0.0], [320.0, 410.0], [140.0, 330.0], [0.0, 0.0]]","[[30.0, 40.0], [280.0, 0.0], [300.0, 180.0], [320.0, 390.0], [250.0, 370.0], [0.0, 280.0], [30.0, 40.0]]","[[0.0, 0.0], [320.0, 0.0], [390.0, 20.0], [640.0, 110.0], [640.0, 520.0], [610.0, 760.0], [360.0, 800.0], [180.0, 720.0], [40.0, 390.0], [20.0, 210.0]]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []]]","[0.0, 0.0, 640.0, 800.0]","[[[0.0, 0.0], [320.0, 0.0], [390.0, 20.0], [640.0, 110.0], [640.0, 520.0], [610.0, 760.0], [360.0, 800.0], [180.0, 720.0], [40.0, 390.0], [20.0, 210.0]]]"
2,7,0,0,"[[0.0, 0.0], [320.0, 0.0], [320.0, 410.0], [140.0, 330.0], [0.0, 0.0]]","[[0.0, 10.0], [60.0, 0.0], [240.0, 80.0], [20.0, 190.0], [0.0, 10.0]]","[[0.0, 0.0], [320.0, 0.0], [340.0, 180.0], [340.0, 590.0], [280.0, 600.0], [-80.0, 440.0], [-220.0, 110.0]]","[1, 1, 1, 1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []]]","[-220.0, 0.0, 340.0, 600.0]","[[[0.0, 0.0], [320.0, 0.0], [340.0, 180.0], [340.0, 590.0], [280.0, 600.0], [-80.0, 440.0], [-220.0, 110.0]]]"
