i,j,oi,oj,new_poly_i,new_poly_j,nfp,convex_status,vertical_direction,bounds,nfp_parts
0,2,1,0,"[[100.0, 200.0], [0.0, 250.0], [-100.0, 200.0], [-100.0, 50.0], [0.0, 0.0], [100.0, 50.0], [100.0, 200.0]]","[[0.0, 0.0], [100.0, 0.0], [150.0, 50.0], [150.0, 150.0], [100.0, 200.0], [0.0, 200.0], [-50.0, 150.0], [-50.0, 50.0], [0.0, 0.0]]","[[0.0, 0.0], [100.0, 0.0], [200.0, 50.0], [250.0, 100.0], [250.0, 350.0], [200.0, 400.0], [100.0, 450.0], [0.0, 450.0], [-100.0, 400.0], [-150.0, 350.0], [-150.0, 100.0], [-100.0, 50.0]]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []]]","[-150.0, 0.0, 250.0, 450.0]","[[[0.0, 0.0], [100.0, 0.0], [200.0, 50.0], [250.0, 100.0], [250.0, 350.0], [200.0, 400.0], [100.0, 450.0], [0.0, 450.0], [-100.0, 400.0], [-150.0, 350.0], [-150.0, 100.0], [-100.0, 50.0]]]"
0,2,1,1,"[[100.0, 200.0], [0.0, 250.0], [-100.0, 200.0], [-100.0, 50.0], [0.0, 0.0], [100.0, 50.0], [100.0, 200.0]]","[[100.0, 200.0], [0.0, 200.0], [-50.0, 150.0], [-50.0, 50.0], [0.0, 0.0], [100.0, 0.0], [150.0, 50.0], [150.0, 150.0], [100.0, 200.0]]","[[0.0, 0.0], [100.0, 0.0], [200.0, 50.0], [250.0, 100.0], [250.0, 350.0], [200.0, 400.0], [100.0, 450.0], [0.0, 450.0], [-100.0, 400.0], [-150.0, 350.0], [-150.0, 100.0], [-100.0, 50.0]]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []]]","[-150.0, 0.0, 250.0, 450.0]","[[[0.0, 0.0], [100.0, 0.0], [200.0, 50.0], [250.0, 100.0], [250.0, 350.0], [200.0, 400.0], [100.0, 450.0], [0.0, 450.0], [-100.0, 400.0], [-150.0, 350.0], [-150.0, 100.0], [-100.0, 50.0]]]"
0,3,0,0,"[[-100.0, 50.0], [0.0, 0.0], [100.0, 50.0], [100.0, 200.0], [0.0, 250.0], [-100.0, 200.0], [-100.0, 50.0]]","[[0.0, 0.0], [100.0, 50.0], [200.0, 0.0], [150.0, 100.0], [200.0, 250.0], [100.0, 200.0], [0.0, 250.0], [50.0, 150.0], [0.0, 0.0]]","[[0.0, 0.0], [100.0, 50.0], [200.0, 0.0], [300.0, 50.0], [300.0, 200.0], [280.0, 240.0], [300.0, 300.0], [300.0, 450.0], [200.0, 500.0], [100.0, 450.0], [0.0, 500.0], [-100.0, 450.0], [-100.0, 300.0], [-80.0, 260.0], [-100.0, 200.0], [-100.0, 50.0]]","[1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1]","[[[], []], [[-49.99999999999999, 100.0], [50.00000000000001, 100.0]], [[], []], [[], []], [[], []], [[-40.0, -19.999999999999996], [-60.0, 20.000000000000004]], [[], []], [[], []], [[], []], [[49.99999999999999, -100.0], [-50.00000000000001, -100.0]], [[], []], [[], []], [[], []], [[40.0, 19.999999999999996], [60.0, -20.000000000000004]], [[], []], [[], []]]","[-100.0, 0.0, 300.0, 500.0]","[[[100.0, 50.0], [200.0, 0.0], [300.0, 50.0], [300.0, 200.0]], [[100.0, 50.0], [300.0, 200.0], [280.0, 240.0]], [[100.0, 450.0], [0.0, 500.0], [-100.0, 450.0], [-100.0, 300.0]], [[100.0, 450.0], [-100.0, 300.0], [-80.0, 260.0]], [[-80.0, 260.0], [-100.0, 200.0], [-100.0, 50.0], [0.0, 0.0], [100.0, 50.0], [280.0, 240.0], [300.0, 300.0], [300.0, 450.0], [200.0, 500.0], [100.0, 450.0]]]"
0,3,0,1,"[[-100.0, 50.0], [0.0, 0.0], [100.0, 50.0], [100.0, 200.0], [0.0, 250.0], [-100.0, 200.0], [-100.0, 50.0]]","[[200.0, 250.0], [100.0, 200.0], [0.0, 250.0], [50.0, 150.0], [0.0, 0.0], [100.0, 50.0], [200.0, 0.0], [150.0, 100.0], [200.0, 250.0]]","[[0.0, 0.0], [100.0, 50.0], [200.0, 0.0], [300.0, 50.0], [300.0, 200.0], [280.0, 240.0], [300.0, 300.0], [300.0, 450.0], [200.0, 500.0], [100.0, 450.0], [0.0, 500.0], [-100.0, 450.0], [-100.0, 300.0], [-80.0, 260.0], [-100.0, 200.0], [-100.0, 50.0]]","[1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1]","[[[], []], [[-49.99999999999999, 100.0], [50.00000000000001, 100.0]], [[], []], [[], []], [[], []], [[-40.0, -19.999999999999996], [-60.0, 20.000000000000004]], [[], []], [[], []], [[], []], [[49.99999999999999, -100.0], [-50.00000000000001, -100.0]], [[], []], [[], []], [[], []], [[40.0, 19.999999999999996], [60.0, -20.000000000000004]], [[], []], [[], []]]","[-100.0, 0.0, 300.0, 500.0]","[[[100.0, 50.0], [200.0, 0.0], [300.0, 50.0], [300.0, 200.0]], [[100.0, 50.0], [300.0, 200.0], [280.0, 240.0]], [[100.0, 450.0], [0.0, 500.0], [-100.0, 450.0], [-100.0, 300.0]], [[100.0, 450.0], [-100.0, 300.0], [-80.0, 260.0]], [[-80.0, 260.0], [-100.0, 200.0], [-100.0, 50.0], [0.0, 0.0], [100.0, 50.0], [280.0, 240.0], [300.0, 300.0], [300.0, 450.0], [200.0, 500.0], [100.0, 450.0]]]"
0,3,1,0,"[[100.0, 200.0], [0.0, 250.0], [-100.0, 200.0], [-100.0, 50.0], [0.0, 0.0], [100.0, 50.0], [100.0, 200.0]]","[[0.0, 0.0], [100.0, 50.0], [200.0, 0.0], [150.0, 100.0], [200.0, 250.0], [100.0, 200.0], [0.0, 250.0], [50.0, 150.0], [0.0, 0.0]]","[[0.0, 0.0], [100.0, 50.0], [200.0, 0.0], [300.0, 50.0], [300.0, 200.0], [280.0, 240.0], [300.0, 300.0], [300.0, 450.0], [200.0, 500.0], [100.0, 450.0], [0.0, 500.0], [-100.0, 450.0], [-100.0, 300.0], [-80.0, 260.0], [-100.0, 200.0], [-100.0, 50.0]]","[1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1]","[[[], []], [[-49.99999999999999, 100.0], [50.00000000000001, 100.0]], [[], []], [[], []], [[], []], [[-40.0, -19.999999999999996], [-60.0, 20.000000000000004]], [[], []], [[], []], [[], []], [[49.99999999999999, -100.0], [-50.00000000000001, -100.0]], [[], []], [[], []], [[], []], [[40.0, 19.999999999999996], [60.0, -20.000000000000004]], [[], []], [[], []]]","[-100.0, 0.0, 300.0, 500.0]","[[[100.0, 50.0], [200.0, 0.0], [300.0, 50.0], [300.0, 200.0]], [[100.0, 50.0], [300.0, 200.0], [280.0, 240.0]], [[100.0, 450.0], [0.0, 500.0], [-100.0, 450.0], [-100.0, 300.0]], [[100.0, 450.0], [-100.0, 300.0], [-80.0, 260.0]], [[-80.0, 260.0], [-100.0, 200.0], [-100.0, 50.0], [0.0, 0.0], [100.0, 50.0], [280.0, 240.0], [300.0, 300.0], [300.0, 450.0], [200.0, 500.0], [100.0, 450.0]]]"
0,3,1,1,"[[100.0, 200.0], [0.0, 250.0], [-100.0, 200.0], [-100.0, 50.0], [0.0, 0.0], [100.0, 50.0], [100.0, 200.0]]","[[200.0, 250.0], [100.0, 200.0], [0.0, 250.0], [50.0, 150.0], [0.0, 0.0], [100.0, 50.0], [200.0, 0.0], [150.0, 100.0], [200.0, 250.0]]","[[0.0, 0.0], [100.0, 50.0], [200.0, 0.0], [300.0, 50.0], [300.0, 200.0], [280.0, 240.0], [300.0, 300.0], [300.0, 450.0], [200.0, 500.0], [100.0, 450.0], [0.0, 500.0], [-100.0, 450.0], [-100.0, 300.0], [-80.0, 260.0], [-100.0, 200.0], [-100.0, 50.0]]","[1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1]","[[[], []], [[-49.99999999999999, 100.0], [50.00000000000001, 100.0]], [[], []], [[], []], [[], []], [[-40.0, -19.999999999999996], [-60.0, 20.000000000000004]], [[], []], [[], []], [[], []], [[49.99999999999999, -100.0], [-50.00000000000001, -100.0]], [[], []], [[], []], [[], []], [[40.0, 19.999999999999996], [60.0, -20.000000000000004]], [[], []], [[], []]]","[-100.0, 0.0, 300.0, 500.0]","[[[100.0, 50.0], [200.0, 0.0], [300.0, 50.0], [300.0, 200.0]], [[100.0, 50.0], [300.0, 200.0], [280.0, 240.0]], [[100.0, 450.0], [0.0, 500.0], [-100.0, 450.0], [-100.0, 300.0]], [[100.0, 450.0], [-100.0, 300.0], [-80.0, 260.0]], [[-80.0, 260.0], [-100.0, 200.0], [-100.0, 50.0], [0.0, 0.0], [100.0, 50.0], [280.0, 240.0], [300.0, 300.0], [300.0, 450.0], [200.0, 500.0], [100.0, 450.0]]]"
0,4,0,0,"[[-100.0, 50.0], [0.0, 0.0], [100.0, 50.0], [100.0, 200.0], [0.0, 250.0], [-100.0, 200.0], [-100.0, 50.0]]","[[0.0, 0.0], [250.0, 0.0], [250.0, 250.0], [200.0, 250.0], [150.0, 150.0], [100.0, 100.0], [0.0, 50.0], [0.0, 0.0]]","[[0.0, 0.0], [50.0, 0.0], [150.0, 50.0], [200.0, 150.0], [250.0, 200.0], [350.0, 250.0], [350.0, 450.0], [250.0, 500.0], [0.0, 500.0], [-100.0, 450.0], [-100.0, 50.0]]","[1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[-100.0, 50.00000000000001], [-50.0, 50.0]], [[-50.0, 50.0], [-49.99999999999999, 100.0]], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []]]","[-100.0, 0.0, 350.0, 500.0]","[[[50.0, 0.0], [150.0, 50.0], [200.0, 150.0]], [[250.0, 200.0], [350.0, 250.0], [350.0, 450.0]], [[350.0, 450.0], [250.0, 500.0], [0.0, 500.0], [-100.0, 450.0], [-100.0, 50.0], [0.0, 0.0], [50.0, 0.0], [200.0, 150.0], [250.0, 200.0]]]"
0,4,0,1,"[[-100.0, 50.0], [0.0, 0.0], [100.0, 50.0], [100.0, 200.0], [0.0, 250.0], [-100.0, 200.0], [-100.0, 50.0]]","[[250.0, 250.0], [0.0, 250.0], [0.0, 0.0], [50.0, 0.0], [100.0, 100.0], [150.0, 150.0], [250.0, 200.0], [250.0, 250.0]]","[[0.0, 0.0], [250.0, 0.0], [350.0, 50.0], [350.0, 450.0], [250.0, 500.0], [200.0, 500.0], [100.0, 450.0], [50.0, 350.0], [0.0, 300.0], [-100.0, 250.0], [-100.0, 50.0]]","[1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1]","[[[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[100.0, -50.00000000000001], [50.0, -50.0]], [[50.0, -50.0], [49.99999999999999, -100.0]], [[], []], [[], []]]","[-100.0, 0.0, 350.0, 500.0]","[[[200.0, 500.0], [100.0, 450.0], [50.0, 350.0]], [[0.0, 300.0], [-100.0, 250.0], [-100.0, 50.0]], [[-100.0, 50.0], [0.0, 0.0], [250.0, 0.0], [350.0, 50.0], [350.0, 450.0], [250.0, 500.0], [200.0, 500.0], [50.0, 350.0], [0.0, 300.0]]]"
0,4,1,0,"[[100.0, 200.0], [0.0, 250.0], [-100.0, 200.0], [-100.0, 50.0], [0.0, 0.0], [100.0, 50.0], [100.0, 200.0]]","[[0.0, 0.0], [250.0, 0.0], [250.0, 250.0], [200.0, 250.0], [150.0, 150.0], [100.0, 100.0], [0.0, 50.0], [0.0, 0.0]]","[[0.0, 0.0], [50.0, 0.0], [150.0, 50.0], [200.0, 150.0], [250.0, 200.0], [350.0, 250.0], [350.0, 450.0], [250.0, 500.0], [0.0, 500.0], [-100.0, 450.0], [-100.0, 50.0]]","[1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[-100.0, 50.00000000000001], [-50.0, 50.0]], [[-50.0, 50.0], [-49.99999999999999, 100.0]], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []]]","[-100.0, 0.0, 350.0, 500.0]","[[[50.0, 0.0], [150.0, 50.0], [200.0, 150.0]], [[250.0, 200.0], [350.0, 250.0], [350.0, 450.0]], [[350.0, 450.0], [250.0, 500.0], [0.0, 500.0], [-100.0, 450.0], [-100.0, 50.0], [0.0, 0.0], [50.0, 0.0], [200.0, 150.0], [250.0, 200.0]]]"
0,4,1,1,"[[100.0, 200.0], [0.0, 250.0], [-100.0, 200.0], [-100.0, 50.0], [0.0, 0.0], [100.0, 50.0], [100.0, 200.0]]","[[250.0, 250.0], [0.0, 250.0], [0.0, 0.0], [50.0, 0.0], [100.0, 100.0], [150.0, 150.0], [250.0, 200.0], [250.0, 250.0]]","[[0.0, 0.0], [250.0, 0.0], [350.0, 50.0], [350.0, 450.0], [250.0, 500.0], [200.0, 500.0], [100.0, 450.0], [50.0, 350.0], [0.0, 300.0], [-100.0, 250.0], [-100.0, 50.0]]","[1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1]","[[[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[100.0, -50.00000000000001], [50.0, -50.0]], [[50.0, -50.0], [49.99999999999999, -100.0]], [[], []], [[], []]]","[-100.0, 0.0, 350.0, 500.0]","[[[200.0, 500.0], [100.0, 450.0], [50.0, 350.0]], [[0.0, 300.0], [-100.0, 250.0], [-100.0, 50.0]], [[-100.0, 50.0], [0.0, 0.0], [250.0, 0.0], [350.0, 50.0], [350.0, 450.0], [250.0, 500.0], [200.0, 500.0], [50.0, 350.0], [0.0, 300.0]]]"
0,5,0,0,"[[-100.0, 50.0], [0.0, 0.0], [100.0, 50.0], [100.0, 200.0], [0.0, 250.0], [-100.0, 200.0], [-100.0, 50.0]]","[[0.0, 0.0], [100.0, 150.0], [-100.0, 150.0], [0.0, 0.0]]","[[0.0, 0.0], [200.0, 0.0], [300.0, 50.0], [300.0, 200.0], [200.0, 350.0], [100.0, 400.0], [0.0, 350.0], [-100.0, 200.0], [-100.0, 50.0]]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []]]","[-100.0, 0.0, 300.0, 400.0]","[[[0.0, 0.0], [200.0, 0.0], [300.0, 50.0], [300.0, 200.0], [200.0, 350.0], [100.0, 400.0], [0.0, 350.0], [-100.0, 200.0], [-100.0, 50.0]]]"
0,5,0,1,"[[-100.0, 50.0], [0.0, 0.0], [100.0, 50.0], [100.0, 200.0], [0.0, 250.0], [-100.0, 200.0], [-100.0, 50.0]]","[[0.0, 150.0], [-100.0, 0.0], [100.0, 0.0], [0.0, 150.0]]","[[0.0, 0.0], [100.0, 50.0], [200.0, 200.0], [200.0, 350.0], [100.0, 400.0], [-100.0, 400.0], [-200.0, 350.0], [-200.0, 200.0], [-100.0, 50.0]]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []]]","[-200.0, 0.0, 200.0, 400.0]","[[[0.0, 0.0], [100.0, 50.0], [200.0, 200.0], [200.0, 350.0], [100.0, 400.0], [-100.0, 400.0], [-200.0, 350.0], [-200.0, 200.0], [-100.0, 50.0]]]"
0,5,1,0,"[[100.0, 200.0], [0.0, 250.0], [-100.0, 200.0], [-100.0, 50.0], [0.0, 0.0], [100.0, 50.0], [100.0, 200.0]]","[[0.0, 0.0], [100.0, 150.0], [-100.0, 150.0], [0.0, 0.0]]","[[0.0, 0.0], [200.0, 0.0], [300.0, 50.0], [300.0, 200.0], [200.0, 350.0], [100.0, 400.0], [0.0, 350.0], [-100.0, 200.0], [-100.0, 50.0]]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []]]","[-100.0, 0.0, 300.0, 400.0]","[[[0.0, 0.0], [200.0, 0.0], [300.0, 50.0], [300.0, 200.0], [200.0, 350.0], [100.0, 400.0], [0.0, 350.0], [-100.0, 200.0], [-100.0, 50.0]]]"
0,5,1,1,"[[100.0, 200.0], [0.0, 250.0], [-100.0, 200.0], [-100.0, 50.0], [0.0, 0.0], [100.0, 50.0], [100.0, 200.0]]","[[0.0, 150.0], [-100.0, 0.0], [100.0, 0.0], [0.0, 150.0]]","[[0.0, 0.0], [100.0, 50.0], [200.0, 200.0], [200.0, 350.0], [100.0, 400.0], [-100.0, 400.0], [-200.0, 350.0], [-200.0, 200.0], [-100.0, 50.0]]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []]]","[-200.0, 0.0, 200.0, 400.0]","[[[0.0, 0.0], [100.0, 50.0], [200.0, 200.0], [200.0, 350.0], [100.0, 400.0], [-100.0, 400.0], [-200.0, 350.0], [-200.0, 200.0], [-100.0, 50.0]]]"
