i,j,oi,oj,new_poly_i,new_poly_j,nfp,convex_status,vertical_direction,bounds,nfp_parts
0,0,2,2,"[[200.0, 200.0], [0.0, 200.0], [0.0, 0.0], [200.0, 0.0], [200.0, 200.0]]","[[200.0, 200.0], [0.0, 200.0], [0.0, 0.0], [200.0, 0.0], [200.0, 200.0]]","[[0.0, 0.0], [400.0, 0.0], [400.0, 400.0], [0.0, 400.0]]","[1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []]]","[0.0, 0.0, 400.0, 400.0]","[[[0.0, 0.0], [400.0, 0.0], [400.0, 400.0], [0.0, 400.0]]]"
0,0,2,3,"[[200.0, 200.0], [0.0, 200.0], [0.0, 0.0], [200.0, 0.0], [200.0, 200.0]]","[[0.0, 200.0], [0.0, 0.0], [200.0, 0.0], [200.0, 200.0], [0.0, 200.0]]","[[200.0, 0.0], [200.0, 400.0], [-200.0, 400.0], [-200.0, 0.0]]","[1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []]]","[-400.0, 0.0, 0.0, 400.0]","[[[0.0, 0.0], [0.0, 400.0], [-400.0, 400.0], [-400.0, 0.0]]]"
0,0,3,0,"[[0.0, 200.0], [0.0, 0.0], [200.0, 0.0], [200.0, 200.0], [0.0, 200.0]]","[[0.0, 0.0], [200.0, 0.0], [200.0, 200.0], [0.0, 200.0], [0.0, 0.0]]","[[0.0, 0.0], [400.0, 0.0], [400.0, 400.0], [0.0, 400.0]]","[1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []]]","[0.0, 0.0, 400.0, 400.0]","[[[0.0, 0.0], [400.0, 0.0], [400.0, 400.0], [0.0, 400.0]]]"
0,0,3,1,"[[0.0, 200.0], [0.0, 0.0], [200.0, 0.0], [200.0, 200.0], [0.0, 200.0]]","[[200.0, 0.0], [200.0, 200.0], [0.0, 200.0], [0.0, 0.0], [200.0, 0.0]]","[[0.0, 0.0], [400.0, 0.0], [400.0, 400.0], [0.0, 400.0]]","[1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []]]","[0.0, 0.0, 400.0, 400.0]","[[[0.0, 0.0], [400.0, 0.0], [400.0, 400.0], [0.0, 400.0]]]"
0,0,3,2,"[[0.0, 200.0], [0.0, 0.0], [200.0, 0.0], [200.0, 200.0], [0.0, 200.0]]","[[200.0, 200.0], [0.0, 200.0], [0.0, 0.0], [200.0, 0.0], [200.0, 200.0]]","[[0.0, 0.0], [400.0, 0.0], [400.0, 400.0], [0.0, 400.0]]","[1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []]]","[0.0, 0.0, 400.0, 400.0]","[[[0.0, 0.0], [400.0, 0.0], [400.0, 400.0], [0.0, 400.0]]]"
0,0,3,3,"[[0.0, 200.0], [0.0, 0.0], [200.0, 0.0], [200.0, 200.0], [0.0, 200.0]]","[[0.0, 200.0], [0.0, 0.0], [200.0, 0.0], [200.0, 200.0], [0.0, 200.0]]","[[200.0, 0.0], [200.0, 400.0], [-200.0, 400.0], [-200.0, 0.0]]","[1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []]]","[-400.0, 0.0, 0.0, 400.0]","[[[0.0, 0.0], [0.0, 400.0], [-400.0, 400.0], [-400.0, 0.0]]]"
0,1,0,0,"[[0.0, 0.0], [200.0, 0.0], [200.0, 200.0], [0.0, 200.0], [0.0, 0.0]]","[[0.0, 0.0], [200.0, 0.0], [200.0, 200.0], [0.0, 200.0], [0.0, 0.0]]","[[0.0, 0.0], [400.0, 0.0], [400.0, 400.0], [0.0, 400.0]]","[1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []]]","[0.0, 0.0, 400.0, 400.0]","[[[0.0, 0.0], [400.0, 0.0], [400.0, 400.0], [0.0, 400.0]]]"
0,1,0,1,"[[0.0, 0.0], [200.0, 0.0], [200.0, 200.0], [0.0, 200.0], [0.0, 0.0]]","[[200.0, 0.0], [200.0, 200.0], [0.0, 200.0], [0.0, 0.0], [200.0, 0.0]]","[[0.0, 0.0], [400.0, 0.0], [400.0, 400.0], [0.0, 400.0]]","[1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []]]","[0.0, 0.0, 400.0, 400.0]","[[[0.0, 0.0], [400.0, 0.0], [400.0, 400.0], [0.0, 400.0]]]"
0,1,0,2,"[[0.0, 0.0], [200.0, 0.0], [200.0, 200.0], [0.0, 200.0], [0.0, 0.0]]","[[200.0, 200.0], [0.0, 200.0], [0.0, 0.0], [200.0, 0.0], [200.0, 200.0]]","[[0.0, 0.0], [400.0, 0.0], [400.0, 400.0], [0.0, 400.0]]","[1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []]]","[0.0, 0.0, 400.0, 400.0]","[[[0.0, 0.0], [400.0, 0.0], [400.0, 400.0], [0.0, 400.0]]]"
0,1,0,3,"[[0.0, 0.0], [200.0, 0.0], [200.0, 200.0], [0.0, 200.0], [0.0, 0.0]]","[[0.0, 200.0], [0.0, 0.0], [200.0, 0.0], [200.0, 200.0], [0.0, 200.0]]","[[200.0, 0.0], [200.0, 400.0], [-200.0, 400.0], [-200.0, 0.0]]","[1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []]]","[-400.0, 0.0, 0.0, 400.0]","[[[0.0, 0.0], [0.0, 400.0], [-400.0, 400.0], [-400.0, 0.0]]]"
0,1,1,0,"[[0.0, 0.0], [0.0, 200.0], [-200.0, 200.0], [-200.0, 0.0], [0.0, 0.0]]","[[0.0, 0.0], [200.0, 0.0], [200.0, 200.0], [0.0, 200.0], [0.0, 0.0]]","[[200.0, 0.0], [200.0, 400.0], [-200.0, 400.0], [-200.0, 0.0]]","[1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []]]","[-400.0, 0.0, 0.0, 400.0]","[[[0.0, 0.0], [0.0, 400.0], [-400.0, 400.0], [-400.0, 0.0]]]"
0,1,1,1,"[[0.0, 0.0], [0.0, 200.0], [-200.0, 200.0], [-200.0, 0.0], [0.0, 0.0]]","[[200.0, 0.0], [200.0, 200.0], [0.0, 200.0], [0.0, 0.0], [200.0, 0.0]]","[[200.0, 0.0], [200.0, 400.0], [-200.0, 400.0], [-200.0, 0.0]]","[1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []]]","[-400.0, 0.0, 0.0, 400.0]","[[[0.0, 0.0], [0.0, 400.0], [-400.0, 400.0], [-400.0, 0.0]]]"
0,1,1,2,"[[0.0, 0.0], [0.0, 200.0], [-200.0, 200.0], [-200.0, 0.0], [0.0, 0.0]]","[[200.0, 200.0], [0.0, 200.0], [0.0, 0.0], [200.0, 0.0], [200.0, 200.0]]","[[200.0, 0.0], [200.0, 400.0], [-200.0, 400.0], [-200.0, 0.0]]","[1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []]]","[-400.0, 0.0, 0.0, 400.0]","[[[0.0, 0.0], [0.0, 400.0], [-400.0, 400.0], [-400.0, 0.0]]]"
0,1,1,3,"[[0.0, 0.0], [0.0, 200.0], [-200.0, 200.0], [-200.0, 0.0], [0.0, 0.0]]","[[0.0, 200.0], [0.0, 0.0], [200.0, 0.0], [200.0, 200.0], [0.0, 200.0]]","[[0.0, 0.0], [0.0, 400.0], [-400.0, 400.0], [-400.0, 0.0]]","[1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []]]","[-400.0, 0.0, 0.0, 400.0]","[[[0.0, 0.0], [0.0, 400.0], [-400.0, 400.0], [-400.0, 0.0]]]"
0,1,2,0,"[[200.0, 200.0], [0.0, 200.0], [0.0, 0.0], [200.0, 0.0], [200.0, 200.0]]","[[0.0, 0.0], [200.0, 0.0], [200.0, 200.0], [0.0, 200.0], [0.0, 0.0]]","[[0.0, 0.0], [400.0, 0.0], [400.0, 400.0], [0.0, 400.0]]","[1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []]]","[0.0, 0.0, 400.0, 400.0]","[[[0.0, 0.0], [400.0, 0.0], [400.0, 400.0], [0.0, 400.0]]]"
0,1,2,1,"[[200.0, 200.0], [0.0, 200.0], [0.0, 0.0], [200.0, 0.0], [200.0, 200.0]]","[[200.0, 0.0], [200.0, 200.0], [0.0, 200.0], [0.0, 0.0], [200.0, 0.0]]","[[0.0, 0.0], [400.0, 0.0], [400.0, 400.0], [0.0, 400.0]]","[1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []]]","[0.0, 0.0, 400.0, 400.0]","[[[0.0, 0.0], [400.0, 0.0], [400.0, 400.0], [0.0, 400.0]]]"
0,1,2,2,"[[200.0, 200.0], [0.0, 200.0], [0.0, 0.0], [200.0, 0.0], [200.0, 200.0]]","[[200.0, 200.0], [0.0, 200.0], [0.0, 0.0], [200.0, 0.0], [200.0, 200.0]]","[[0.0, 0.0], [400.0, 0.0], [400.0, 400.0], [0.0, 400.0]]","[1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []]]","[0.0, 0.0, 400.0, 400.0]","[[[0.0, 0.0], [400.0, 0.0], [400.0, 400.0], [0.0, 400.0]]]"
0,1,2,3,"[[200.0, 200.0], [0.0, 200.0], [0.0, 0.0], [200.0, 0.0], [200.0, 200.0]]","[[0.0, 200.0], [0.0, 0.0], [200.0, 0.0], [200.0, 200.0], [0.0, 200.0]]","[[200.0, 0.0], [200.0, 400.0], [-200.0, 400.0], [-200.0, 0.0]]","[1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []]]","[-400.0, 0.0, 0.0, 400.0]","[[[0.0, 0.0], [0.0, 400.0], [-400.0, 400.0], [-400.0, 0.0]]]"
0,1,3,0,"[[0.0, 200.0], [0.0, 0.0], [200.0, 0.0], [200.0, 200.0], [0.0, 200.0]]","[[0.0, 0.0], [200.0, 0.0], [200.0, 200.0], [0.0, 200.0], [0.0, 0.0]]","[[0.0, 0.0], [400.0, 0.0], [400.0, 400.0], [0.0, 400.0]]","[1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []]]","[0.0, 0.0, 400.0, 400.0]","[[[0.0, 0.0], [400.0, 0.0], [400.0, 400.0], [0.0, 400.0]]]"
0,1,3,1,"[[0.0, 200.0], [0.0, 0.0], [200.0, 0.0], [200.0, 200.0], [0.0, 200.0]]","[[200.0, 0.0], [200.0, 200.0], [0.0, 200.0], [0.0, 0.0], [200.0, 0.0]]","[[0.0, 0.0], [400.0, 0.0], [400.0, 400.0], [0.0, 400.0]]","[1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []]]","[0.0, 0.0, 400.0, 400.0]","[[[0.0, 0.0], [400.0, 0.0], [400.0, 400.0], [0.0, 400.0]]]"
0,1,3,2,"[[0.0, 200.0], [0.0, 0.0], [200.0, 0.0], [200.0, 200.0], [0.0, 200.0]]","[[200.0, 200.0], [0.0, 200.0], [0.0, 0.0], [200.0, 0.0], [200.0, 200.0]]","[[0.0, 0.0], [400.0, 0.0], [400.0, 400.0], [0.0, 400.0]]","[1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []]]","[0.0, 0.0, 400.0, 400.0]","[[[0.0, 0.0], [400.0, 0.0], [400.0, 400.0], [0.0, 400.0]]]"
0,1,3,3,"[[0.0, 200.0], [0.0, 0.0], [200.0, 0.0], [200.0, 200.0], [0.0, 200.0]]","[[0.0, 200.0], [0.0, 0.0], [200.0, 0.0], [200.0, 200.0], [0.0, 200.0]]","[[200.0, 0.0], [200.0, 400.0], [-200.0, 400.0], [-200.0, 0.0]]","[1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []]]","[-400.0, 0.0, 0.0, 400.0]","[[[0.0, 0.0], [0.0, 400.0], [-400.0, 400.0], [-400.0, 0.0]]]"
0,2,0,0,"[[0.0, 0.0], [200.0, 0.0], [200.0, 200.0], [0.0, 200.0], [0.0, 0.0]]","[[0.0, 0.0], [280.0, 0.0], [280.0, 180.0], [0.0, 180.0], [0.0, 0.0]]","[[0.0, 0.0], [480.0, 0.0], [480.0, 380.0], [0.0, 380.0]]","[1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []]]","[0.0, 0.0, 480.0, 380.0]","[[[0.0, 0.0], [480.0, 0.0], [480.0, 380.0], [0.0, 380.0]]]"
0,2,0,1,"[[0.0, 0.0], [200.0, 0.0], [200.0, 200.0], [0.0, 200.0], [0.0, 0.0]]","[[230.0, -50.0], [230.0, 230.0], [50.0, 230.0], [50.0, -50.0], [230.0, -50.0]]","[[0.0, 0.0], [380.0, 0.0], [380.0, 480.0], [0.0, 480.0]]","[1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []]]","[0.0, 0.0, 380.0, 480.0]","[[[0.0, 0.0], [380.0, 0.0], [380.0, 480.0], [0.0, 480.0]]]"
0,2,0,2,"[[0.0, 0.0], [200.0, 0.0], [200.0, 200.0], [0.0, 200.0], [0.0, 0.0]]","[[280.0, 180.0], [0.0, 180.0], [0.0, 0.0], [280.0, 0.0], [280.0, 180.0]]","[[0.0, 0.0], [480.0, 0.0], [480.0, 380.0], [0.0, 380.0]]","[1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []]]","[0.0, 0.0, 480.0, 380.0]","[[[0.0, 0.0], [480.0, 0.0], [480.0, 380.0], [0.0, 380.0]]]"
0,2,0,3,"[[0.0, 0.0], [200.0, 0.0], [200.0, 200.0], [0.0, 200.0], [0.0, 0.0]]","[[50.0, 230.0], [50.0, -50.0], [230.0, -50.0], [230.0, 230.0], [50.0, 230.0]]","[[200.0, 0.0], [200.0, 480.0], [-180.0, 480.0], [-180.0, 0.0]]","[1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []]]","[-380.0, 0.0, 0.0, 480.0]","[[[0.0, 0.0], [0.0, 480.0], [-380.0, 480.0], [-380.0, 0.0]]]"
0,2,1,0,"[[0.0, 0.0], [0.0, 200.0], [-200.0, 200.0], [-200.0, 0.0], [0.0, 0.0]]","[[0.0, 0.0], [280.0, 0.0], [280.0, 180.0], [0.0, 180.0], [0.0, 0.0]]","[[280.0, 0.0], [280.0, 380.0], [-200.0, 380.0], [-200.0, 0.0]]","[1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []]]","[-480.0, 0.0, 0.0, 380.0]","[[[0.0, 0.0], [0.0, 380.0], [-480.0, 380.0], [-480.0, 0.0]]]"
0,2,1,1,"[[0.0, 0.0], [0.0, 200.0], [-200.0, 200.0], [-200.0, 0.0], [0.0, 0.0]]","[[230.0, -50.0], [230.0, 230.0], [50.0, 230.0], [50.0, -50.0], [230.0, -50.0]]","[[180.0, 0.0], [180.0, 480.0], [-200.0, 480.0], [-200.0, 0.0]]","[1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []]]","[-380.0, 0.0, 0.0, 480.0]","[[[0.0, 0.0], [0.0, 480.0], [-380.0, 480.0], [-380.0, 0.0]]]"
0,2,1,2,"[[0.0, 0.0], [0.0, 200.0], [-200.0, 200.0], [-200.0, 0.0], [0.0, 0.0]]","[[280.0, 180.0], [0.0, 180.0], [0.0, 0.0], [280.0, 0.0], [280.0, 180.0]]","[[280.0, 0.0], [280.0, 380.0], [-200.0, 380.0], [-200.0, 0.0]]","[1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []]]","[-480.0, 0.0, 0.0, 380.0]","[[[0.0, 0.0], [0.0, 380.0], [-480.0, 380.0], [-480.0, 0.0]]]"
0,2,1,3,"[[0.0, 0.0], [0.0, 200.0], [-200.0, 200.0], [-200.0, 0.0], [0.0, 0.0]]","[[50.0, 230.0], [50.0, -50.0], [230.0, -50.0], [230.0, 230.0], [50.0, 230.0]]","[[0.0, 0.0], [0.0, 480.0], [-380.0, 480.0], [-380.0, 0.0]]","[1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []]]","[-380.0, 0.0, 0.0, 480.0]","[[[0.0, 0.0], [0.0, 480.0], [-380.0, 480.0], [-380.0, 0.0]]]"
0,2,2,0,"[[200.0, 200.0], [0.0, 200.0], [0.0, 0.0], [200.0, 0.0], [200.0, 200.0]]","[[0.0, 0.0], [280.0, 0.0], [280.0, 180.0], [0.0, 180.0], [0.0, 0.0]]","[[0.0, 0.0], [480.0, 0.0], [480.0, 380.0], [0.0, 380.0]]","[1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []]]","[0.0, 0.0, 480.0, 380.0]","[[[0.0, 0.0], [480.0, 0.0], [480.0, 380.0], [0.0, 380.0]]]"
0,2,2,1,"[[200.0, 200.0], [0.0, 200.0], [0.0, 0.0], [200.0, 0.0], [200.0, 200.0]]","[[230.0, -50.0], [230.0, 230.0], [50.0, 230.0], [50.0, -50.0], [230.0, -50.0]]","[[0.0, 0.0], [380.0, 0.0], [380.0, 480.0], [0.0, 480.0]]","[1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []]]","[0.0, 0.0, 380.0, 480.0]","[[[0.0, 0.0], [380.0, 0.0], [380.0, 480.0], [0.0, 480.0]]]"
0,2,2,2,"[[200.0, 200.0], [0.0, 200.0], [0.0, 0.0], [200.0, 0.0], [200.0, 200.0]]","[[280.0, 180.0], [0.0, 180.0], [0.0, 0.0], [280.0, 0.0], [280.0, 180.0]]","[[0.0, 0.0], [480.0, 0.0], [480.0, 380.0], [0.0, 380.0]]","[1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []]]","[0.0, 0.0, 480.0, 380.0]","[[[0.0, 0.0], [480.0, 0.0], [480.0, 380.0], [0.0, 380.0]]]"
0,2,2,3,"[[200.0, 200.0], [0.0, 200.0], [0.0, 0.0], [200.0, 0.0], [200.0, 200.0]]","[[50.0, 230.0], [50.0, -50.0], [230.0, -50.0], [230.0, 230.0], [50.0, 230.0]]","[[200.0, 0.0], [200.0, 480.0], [-180.0, 480.0], [-180.0, 0.0]]","[1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []]]","[-380.0, 0.0, 0.0, 480.0]","[[[0.0, 0.0], [0.0, 480.0], [-380.0, 480.0], [-380.0, 0.0]]]"
0,2,3,0,"[[0.0, 200.0], [0.0, 0.0], [200.0, 0.0], [200.0, 200.0], [0.0, 200.0]]","[[0.0, 0.0], [280.0, 0.0], [280.0, 180.0], [0.0, 180.0], [0.0, 0.0]]","[[0.0, 0.0], [480.0, 0.0], [480.0, 380.0], [0.0, 380.0]]","[1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []]]","[0.0, 0.0, 480.0, 380.0]","[[[0.0, 0.0], [480.0, 0.0], [480.0, 380.0], [0.0, 380.0]]]"
0,2,3,1,"[[0.0, 200.0], [0.0, 0.0], [200.0, 0.0], [200.0, 200.0], [0.0, 200.0]]","[[230.0, -50.0], [230.0, 230.0], [50.0, 230.0], [50.0, -50.0], [230.0, -50.0]]","[[0.0, 0.0], [380.0, 0.0], [380.0, 480.0], [0.0, 480.0]]","[1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []]]","[0.0, 0.0, 380.0, 480.0]","[[[0.0, 0.0], [380.0, 0.0], [380.0, 480.0], [0.0, 480.0]]]"
0,2,3,2,"[[0.0, 200.0], [0.0, 0.0], [200.0, 0.0], [200.0, 200.0], [0.0, 200.0]]","[[280.0, 180.0], [0.0, 180.0], [0.0, 0.0], [280.0, 0.0], [280.0, 180.0]]","[[0.0, 0.0], [480.0, 0.0], [480.0, 380.0], [0.0, 380.0]]","[1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []]]","[0.0, 0.0, 480.0, 380.0]","[[[0.0, 0.0], [480.0, 0.0], [480.0, 380.0], [0.0, 380.0]]]"
0,2,3,3,"[[0.0, 200.0], [0.0, 0.0], [200.0, 0.0], [200.0, 200.0], [0.0, 200.0]]","[[50.0, 230.0], [50.0, -50.0], [230.0, -50.0], [230.0, 230.0], [50.0, 230.0]]","[[200.0, 0.0], [200.0, 480.0], [-180.0, 480.0], [-180.0, 0.0]]","[1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []]]","[-380.0, 0.0, 0.0, 480.0]","[[[0.0, 0.0], [0.0, 480.0], [-380.0, 480.0], [-380.0, 0.0]]]"
0,3,0,0,"[[0.0, 0.0], [200.0, 0.0], [200.0, 200.0], [0.0, 200.0], [0.0, 0.0]]","[[0.0, 0.0], [280.0, 0.0], [140.0, 140.0], [0.0, 0.0]]","[[0.0, 0.0], [200.0, 0.0], [340.0, 140.0], [340.0, 340.0], [-140.0, 340.0], [-140.0, 140.0]]","[1, 1, 1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []], [[], []], [[], []]]","[-140.0, 0.0, 340.0, 340.0]","[[[0.0, 0.0], [200.0, 0.0], [340.0, 140.0], [340.0, 340.0], [-140.0, 340.0], [-140.0, 140.0]]]"
0,3,0,1,"[[0.0, 0.0], [200.0, 0.0], [200.0, 200.0], [0.0, 200.0], [0.0, 0.0]]","[[210.0, -70.0], [210.0, 210.0], [70.0, 70.0], [210.0, -70.0]]","[[0.0, 0.0], [200.0, 0.0], [340.0, 140.0], [340.0, 340.0], [200.0, 480.0], [0.0, 480.0]]","[1, 1, 1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []], [[], []], [[], []]]","[0.0, 0.0, 340.0, 480.0]","[[[0.0, 0.0], [200.0, 0.0], [340.0, 140.0], [340.0, 340.0], [200.0, 480.0], [0.0, 480.0]]]"
0,3,0,2,"[[0.0, 0.0], [200.0, 0.0], [200.0, 200.0], [0.0, 200.0], [0.0, 0.0]]","[[280.0, 140.0], [0.0, 140.0], [140.0, 0.0], [280.0, 140.0]]","[[0.0, 0.0], [480.0, 0.0], [480.0, 200.0], [340.0, 340.0], [140.0, 340.0], [0.0, 200.0]]","[1, 1, 1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []], [[], []], [[], []]]","[0.0, 0.0, 480.0, 340.0]","[[[0.0, 0.0], [480.0, 0.0], [480.0, 200.0], [340.0, 340.0], [140.0, 340.0], [0.0, 200.0]]]"
0,3,0,3,"[[0.0, 0.0], [200.0, 0.0], [200.0, 200.0], [0.0, 200.0], [0.0, 0.0]]","[[70.0, 210.0], [70.0, -70.0], [210.0, 70.0], [70.0, 210.0]]","[[0.0, 0.0], [200.0, 0.0], [200.0, 480.0], [0.0, 480.0], [-140.0, 340.0], [-140.0, 140.0]]","[1, 1, 1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []], [[], []], [[], []]]","[-140.0, 0.0, 200.0, 480.0]","[[[0.0, 0.0], [200.0, 0.0], [200.0, 480.0], [0.0, 480.0], [-140.0, 340.0], [-140.0, 140.0]]]"
